code,link,name,level
07_StrFile_11,https://drive.google.com/file/d/1-NyZ_p8Q_-CGuSvA_ROoFm-VCXIqJ1BI/view?usp=drive_link,Plural,1.0
07_StrFile_13,https://drive.google.com/file/d/1qxebq9IQuZIsL7zibYSrSyVg3UQLRFbk/view?usp=drive_link,Camel Case,1.0
07_StrFile_21,https://drive.google.com/file/d/1TO8vz37m9d83js4X4iks1d9j4NRwG50a/view?usp=drive_link,ROT13,2.0
07_StrFile_22,https://drive.google.com/file/d/1AXiZNOMmZwkKV2cUSMS500qbqEBiFDwQ/view?usp=drive_link,Anagram,2.0
07_StrFile_23,https://drive.google.com/file/d/1g8qEXc7_TKpAVXmD9HZSHeysBDMZwiv4/view?usp=drive_link,File Min-Max-Average,2.0
07_StrFile_31,https://drive.google.com/file/d/1Wf86Zr6UPfiMRRsVYhBadj8Yu2H5rkZ8/view?usp=drive_link,DNA,2.0
07_StrFile_32,https://drive.google.com/file/d/160ndl8Mg6mKUMmBVrq4JHX-GL04ajGuw/view?usp=drive_link,Password Strength,3.0
07_StrFile_33,https://drive.google.com/file/d/18uKdSApjoJiG6TwRkK8qrx5G0X9vym8B/view?usp=drive_link,File Merge,3.0
